Unnamed: 0,NewsID,Title,Link,Source,StartDate,EndDate,Label
1651,1652,"Says recent changes to Austin city policy give homeless people more rights than property owners and allow for ""homeless camps on private property, business frontage, and even public sidewalks.""",https://www.politifact.com/factchecks/2019/jul/05/travis-county-republican-party/austin-homeless-policy-doesnt-allow-camping-privat/,Travis County Republican Party,"July 3, 2019","July 5, 2019",FALSE
1654,1655,"""Texas medical professional: Migrants quarantined with UNKNOWN disease.""",https://www.politifact.com/factchecks/2019/jul/03/big-league-politics/no-migrants-arent-being-quarantined-unknown-diseas/,Big League Politics,"June 26, 2019","July 3, 2019",FALSE
1660,1661,"Says Facebook is removing the share button from ""Pro-Trump posts.""",https://www.politifact.com/factchecks/2019/jul/02/facebook-posts/no-facebook-isnt-censoring-pro-trump-posts-removin/,Facebook posts,"June 25, 2019","July 2, 2019",FALSE
1662,1663,"""The Obama administration was begging for a meeting"" with Kim Jong Un.",https://www.politifact.com/factchecks/2019/jul/01/donald-trump/trump-wrong-obama-begged-meet-north-koreas-kim-jon/,Donald Trump,"June 30, 2019","July 1, 2019",FALSE
1663,1664,Six Flags is offering five free passes and unlimited free rides to everyone.,https://www.politifact.com/factchecks/2019/jul/01/facebook-posts/sorry-six-flags-isnt-offering-five-free-passes-and/,Facebook posts,"June 28, 2019","July 1, 2019",FALSE
1669,1670,"Undocumented drivers ""have protections that US citizens don’t receive under Green light bill.""",https://www.politifact.com/factchecks/2019/jun/29/michael-kearns/kearns-claims-undocumented-drivers-get-special-pri/,Michael Kearns,"June 17, 2019","June 29, 2019",FALSE
1672,1673,"""The first slaves shipped to the American Colonies in 1619 were 100 white children from Ireland.""",https://www.politifact.com/factchecks/2019/jun/28/viral-image/no-first-slaves-shipped-american-colonies-werent-w/,Viral image,"June 20, 2019","June 28, 2019",FALSE
1673,1674,"Says Robert De Niro said, ""I preferred the time in America when the president and the village idiot were two different people.""",https://www.politifact.com/factchecks/2019/jun/28/viral-image/no-evidence-robert-de-niro-made-statement-comparin/,Viral image,"June 23, 2019","June 28, 2019",FALSE
1677,1678,There were no American flags at the first Democratic presidential debate.,https://www.politifact.com/factchecks/2019/jun/28/viral-image/democratic-debate-stage-was-decorated-stars-stripe/,Viral image,"June 27, 2019","June 28, 2019",FALSE
1681,1682,"""If you go to every hospital in this country and you ask them one question, which is, ‘How would it have been for you last year if every one of your bills were paid at the Medicare rate??Every single hospital administrator said they would close.""",https://www.politifact.com/factchecks/2019/jun/27/john-delaney/delaneys-debate-claim-medicare-all-will-shutter-ho/,John Delaney,"June 26, 2019","June 27, 2019",FALSE
1685,1686,"Says police are warning that a new technique by gangs is to throw eggs at your windshield and to not ""operate the wiper"" because it will ""block your vision up to 92.5%,"" forcing you to stop the car and become a victim.",https://www.politifact.com/factchecks/2019/jun/25/facebook-posts/no-police-are-not-warning-public-about-gangs-throw/,Facebook posts,"June 20, 2019","June 25, 2019",FALSE
1690,1691,"""Five years ago, when I took office, our state was mired in debt - a $2.4 billion debt left over by Republicans.""",https://www.politifact.com/factchecks/2019/jun/25/terry-mcauliffe/mcauliffe-falsely-claims-he-inherited-24-billion-d/,Terry McAuliffe,"June 18, 2019","June 25, 2019",FALSE
1693,1694,People are attaching HIV-infected needles to gas station pump handles.,https://www.politifact.com/factchecks/2019/jun/24/facebook-posts/no-those-posts-about-infected-needles-being-hidden/,Facebook posts,"June 4, 2019","June 24, 2019",FALSE
1696,1697,"Says that after ""the last income tax increase in the state of Illinois, we saw the largest exodus of middle-income families.""",https://www.politifact.com/factchecks/2019/jun/23/bill-brady/fact-checking-bradys-muddled-attack-pritzkers-tax-/,Bill Brady,"June 18, 2019","June 23, 2019",FALSE
1698,1699,"""When I became president, President Obama had a separation policy. I didn’t have it. He had it.""",https://www.politifact.com/factchecks/2019/jun/21/donald-trump/donald-trump-again-falsely-says-obama-had-family-s/,Donald Trump,"June 20, 2019","June 21, 2019",FALSE
1704,1705,"Quotes Gene Hackman as saying that Trump could ""easily turn out to be one of the best presidents that America has ever seen.""",https://www.politifact.com/factchecks/2019/jun/21/facebook-posts/no-gene-hackman-quote-about-trump-misattributed-an/,Facebook posts,"June 20, 2019","June 21, 2019",FALSE
1709,1710,A bike a boy chained to a tree in Washington state in 1914 is now a fallen soldier memorial.,https://www.politifact.com/factchecks/2019/jun/19/viral-image/no-bicycle-tree-not-memorial-fallen-soldier/,Viral image,"May 27, 2019","June 19, 2019",FALSE
1712,1713,"""FactCheck.org exposed Snopes.com as an extremely liberal propaganda site with an agenda to discredit anything that appears to be conservative.""",https://www.politifact.com/factchecks/2019/jun/19/viral-image/no-factcheckorg-didnt-bust-snopescom/,Viral image,"June 7, 2019","June 19, 2019",FALSE
1713,1714,"""Barack Obama said, ‘If we don’t do something about this president, I will?at DNC fundraiser last night.""",https://www.politifact.com/factchecks/2019/jun/19/viral-image/no-evidence-obama-said-if-we-dont-do-something-abo/,Viral image,"June 12, 2019","June 19, 2019",FALSE
1716,1717,"Says ""For the first time in our state’s history, the Pride flag has been raised at our State Capitol!!""",https://www.politifact.com/factchecks/2019/jun/18/gavin-newsom/gavin-newsom-makes-false-claim-raising-lgbtq-pride/,Gavin Newsom,"June 18, 2019","June 18, 2019",FALSE
1717,1718,"Says John Wayne said, ""If you don’t want an American flag flying in your town square or at your school, then why the hell are you living in the US?""",https://www.politifact.com/factchecks/2019/jun/18/viral-image/no-sources-support-john-wayne-quote-about-american/,Viral image,"April 7, 2019","June 18, 2019",FALSE
1718,1719,"Says Michael Bloomberg said, ""I have known Trump for decades. We have traveled in the same business circles. He is known among millionaires as a con-artist and among business owners as a cheat out to stiff everyone.""",https://www.politifact.com/factchecks/2019/jun/18/viral-image/no-michael-bloomberg-didnt-make-statement-about-do/,Viral image,"June 7, 2019","June 18, 2019",FALSE
1720,1721,"Says that in New Mexico, ""illegals are issued emergency welfare EBT cards with $1k a month +$200 for each child, for at least 5+ years until they see a judge.""",https://www.politifact.com/factchecks/2019/jun/17/brian-kolfage/no-new-mexico-does-not-give-ebt-cards-immigrants-h/,Brian Kolfage,"June 10, 2019","June 17, 2019",FALSE
1728,1729,"""Richard Nixon was the last president to be impeached.""",https://www.politifact.com/factchecks/2019/jun/13/jimmy-kimmel/no-nixon-was-never-officially-impeached-he-resigne/,Jimmy Kimmel,"June 6, 2019","June 13, 2019",FALSE
1730,1731,"""Disease-ridden"" migrants from parts of Africa with Ebola are being ""dumped in San Antonio.""",https://www.politifact.com/factchecks/2019/jun/12/conservative-daily-post/are-migrants-diseases-ebola-being-dumped-san-anton/,Conservative Daily Post,"June 10, 2019","June 12, 2019",FALSE
1732,1733,"Says a viral photo shows Susan B. Anthony being ""beaten and arrested for trying to vote"" in 1872.",https://www.politifact.com/factchecks/2019/jun/12/viral-image/no-photo-woman-being-beaten-and-arrested-police-wa/,Viral image,"June 6, 2019","June 12, 2019",FALSE
1733,1734,"""Every day on average 500 people die from gun violence.""",https://www.politifact.com/factchecks/2019/jun/12/ilhan-omar/rep-ilhan-omars-claim-high-there-arent-500-gun-dea/,Ilhan Omar,"June 5, 2019","June 12, 2019",FALSE
1739,1740,"Says six eradicated diseases such as whooping cough and the bubonic plague are making a comeback ""thanks to refugees and illegal immigrants.""",https://www.politifact.com/factchecks/2019/jun/10/facebook-posts/no-illegal-immigrants-and-refugees-are-not-causing/,Facebook posts,"May 5, 2019","June 10, 2019",FALSE
1744,1745,"""In 1921, early suffragettes often donned a bathing suit and ate pizza in large groups to annoy men…it was a custom at the time.""",https://www.politifact.com/factchecks/2019/jun/07/viral-image/no-early-suffragettes-didnt-eat-pizza-bathing-suit/,Viral image,"June 6, 2019","June 7, 2019",FALSE
1745,1746,"Says swabbing a tick with a soap-soaked cotton ball is a ""safe, easy way"" to remove them from skin.",https://www.politifact.com/factchecks/2019/jun/07/facebook-posts/no-liquid-soap-not-effective-way-remove-ticks-use-/,Facebook posts,"June 3, 2019","June 7, 2019",FALSE
1751,1752,Leaving @[4:0] as a Facebook comment can reveal if your account has been hacked.,https://www.politifact.com/factchecks/2019/jun/06/viral-image/no-wont-let-you-see-if-your-facebook-account-has-b/,Viral image,"June 28, 2019","June 6, 2019",FALSE
1752,1753,"The media was silent that ""the Colorado school shooter is a transsexual, Trump-hating, Christian-hating, leftist freak.""",https://www.politifact.com/factchecks/2019/jun/06/facebook-posts/media-reported-details-about-colorado-school-shoot/,Facebook posts,"June 9, 2019","June 6, 2019",FALSE
1754,1755,"Quotes Thomas Jefferson as saying that ""a government big enough to give you everything you want, is strong enough to take everything you have.""",https://www.politifact.com/factchecks/2019/jun/06/facebook-posts/no-thomas-jefferson-did-not-say-big-government-str/,Facebook posts,"June 4, 2019","June 6, 2019",FALSE
1758,1759,"Says Albert Einstein said, ""Evil is the result of what happens when man does not have God’s love present in his heart.""",https://www.politifact.com/factchecks/2019/jun/05/viral-image/no-evidence-einstein-said-evil-results-lack-gods-l/,Viral image,"May 19, 2017","June 5, 2019",FALSE
1759,1760,Says the lines on the signature Solo cup are actually markings to designate various measurements.,https://www.politifact.com/factchecks/2019/jun/05/viral-image/no-lines-around-original-solo-cup-were-not-created/,Viral image,"May 28, 2019","June 5, 2019",FALSE
1760,1761,"Says presidential candidate Sen. Kirsten Gillibrand said, ""Social Security must (be) expanded to illegal immigration, it’s their right.""",https://www.politifact.com/factchecks/2019/jun/05/facebook-posts/kirsten-gillibrand-did-not-say-undocumented-immigr/,Facebook posts,"May 31, 2019","June 5, 2019",FALSE
1763,1764,"The United Kingdom is ""our largest (trading) partner.""",https://www.politifact.com/factchecks/2019/jun/05/donald-trump/donald-trump-said-uk-americas-largest-trading-part/,Donald Trump,"June 4, 2019","June 5, 2019",FALSE
1767,1768,"An investigation of a racist photo ""confirmed what I said all along, that I’m not in the picture.""",https://www.politifact.com/factchecks/2019/jun/04/ralph-northam/northam-wrongly-says-report-confirms-he-wasnt-raci/,Ralph Northam,"May 23, 2019","June 4, 2019",FALSE
1768,1769,"Says U.S. Rep. Justin Amash ""votes more with Nancy Pelosi than he ever does with me.""",https://www.politifact.com/factchecks/2019/jun/03/kevin-mccarthy/kevin-mccarthy-falsely-says-justin-amash-votes-mor/,Kevin McCarthy,"May 19, 2019","June 3, 2019",FALSE
1769,1770,"""California to teach kindergarteners there are 15 genders.""",https://www.politifact.com/factchecks/2019/may/31/facebook-posts/no-california-wont-teach-all-kindergarteners-there/,Facebook posts,"May 28, 2019","May 31, 2019",FALSE
1770,1771,"Says Chris Jacobs is a ""Never Trumper.""",https://www.politifact.com/factchecks/2019/may/31/chris-collins/collins-claims-jacobs-never-trumper/,Chris Collins,"May 21, 2019","May 31, 2019",FALSE
1776,1777,"""D.A.R.E. removed cannabis from its list of gateway drugs.""",https://www.politifact.com/factchecks/2019/may/30/viral-image/dre-still-thinks-marijuana-dangerous-drug-kids/,Viral image,"May 24, 2019","May 30, 2019",FALSE
1778,1779,"Says when New York ""implemented a program"" to tax the wealthy at higher rates it saw a revenue shortfall ""because of the outward migration of their top earners.""",https://www.politifact.com/factchecks/2019/may/30/mike-murphy/no-graduated-tax-rates-did-not-drive-wealthy-new-y/,Mike Murphy,"May 22, 2019","May 30, 2019",FALSE
1779,1780,"The ceilings of the Virginia Senate and House chambers are ""circled by gold-embossed tobacco leaves.""",https://www.politifact.com/factchecks/2019/may/30/tim-kaine/sorry-tim-kaine-theres-no-tobacco-frescoed-state-c/,Tim Kaine,"May 20, 2019","May 30, 2019",FALSE
1780,1781,"Says Nancy Pelosi said, ""Just because someone is here illegally doesn’t mean they broke any of our laws.""",https://www.politifact.com/factchecks/2019/may/29/viral-image/no-source-supposed-pelosi-statement-about-undocume/,Viral image,"May 20, 2019","May 29, 2019",FALSE
1790,1791,"Ohio ""thought that our (voting) machines were so awful we got rid of them, but South Carolina bought them. This is true. South Carolina bought all the machines we got rid of because they were not effective.""",https://www.politifact.com/factchecks/2019/may/23/marcia-fudge/election-security-hearing-marcia-fudge-misleads-ab/,Marcia Fudge,"May 8, 2019","May 23, 2019",FALSE
1792,1793,"""How to Survive The Coming Ice Age"" was a Time magazine cover story in 1977.",https://www.politifact.com/factchecks/2019/may/23/viral-image/no-time-magazine-cover-didnt-tell-readers-how-surv/,Viral image,"May 20, 2019","May 23, 2019",FALSE
1793,1794,"""Wisconsin, many people may not be aware, actually has 15,000 freshwater lakes. ?More than Minnesota.""",https://www.politifact.com/factchecks/2019/may/23/sara-meaney/who-has-more-lakes-minnesota-or-wisconsin/,Sara Meaney,"May 9, 2019","May 23, 2019",FALSE
1796,1797,"""Not one Democrat showed up to listen to border officials about the dangerous situation at our border. Not one!!! NOT ONE!""",https://www.politifact.com/factchecks/2019/may/22/viral-image/claims-democrats-didnt-attend-hearing-about-border/,Viral image,"May 12, 2019","May 22, 2019",FALSE
1797,1798,"Says Pennsylvania Republican nominee for Congress Fred Keller ""was a 50-50 shot"" before his landslide victory.",https://www.politifact.com/factchecks/2019/may/22/donald-trump/no-pa-special-election-winner-was-not-50-50-race/,Donald Trump,"May 22, 2019","May 22, 2019",FALSE
1799,1800,"""Donald Trump has been in public eye for over 30 years and he was never once accused of being racist by anyone until he decided to run against the Democrats.""",https://www.politifact.com/factchecks/2019/may/22/viral-image/donald-trump-has-faced-allegations-racism-decades/,Viral image,"May 16, 2019","May 22, 2019",FALSE
1804,1805,"Says NASA spent more than $165 million over 10 years to develop a pen that ""writes in zero gravity, upside down"" and in extreme temperatures while the ""Russians used a pencil instead.""",https://www.politifact.com/factchecks/2019/may/21/facebook-posts/no-nasa-did-not-spend-over-165-million-space-pen-w/,Facebook posts,"May 14, 2019","May 21, 2019",FALSE
1807,1808,"Vanilla ice cream was black until 1912, when ""white people couldn’t tolerate eating something that tasted soooooo delicious being black.""",https://www.politifact.com/factchecks/2019/may/21/viral-image/no-vanilla-ice-cream-didnt-used-be-black/,Viral image,"May 15, 2019","May 21, 2019",FALSE
1808,1809,"Says a photo of a park covered in trash was left behind by ""environmentalists"" after an Earth Day celebration in California.",https://www.politifact.com/factchecks/2019/may/21/viral-image/photo-blaming-environmentalists-trashing-park-eart/,Viral image,"May 20, 2019","May 21, 2019",FALSE
1814,1815,"Says a deer became ""riddled with tumors from eating plants sprayed with Monsanto’s Roundup.""",https://www.politifact.com/factchecks/2019/may/17/viral-image/no-deer-covered-tumors-viral-photo-was-not-caused-/,Viral image,"May 8, 2019","May 17, 2019",FALSE
1817,1818,Says about 80% to 90% of people seeking asylum do not have a valid claim.,https://www.politifact.com/factchecks/2019/may/17/dan-crenshaw/are-vast-majority-asylum-claims-without-merit/,Dan Crenshaw,"May 6, 2019","May 17, 2019",FALSE
1823,1824,"""In 2010, Maxine Waters steered $12 million in TARP funds to her husband’s private bank account. She was indicted but served no time.""",https://www.politifact.com/factchecks/2019/may/16/viral-image/no-maxine-waters-wasnt-indicted-steering-tarp-mone/,Viral image,"May 6, 2019","May 16, 2019",FALSE
1824,1825,"""We will always protect patients with pre-existing conditions, very importantly.""",https://www.politifact.com/factchecks/2019/may/16/donald-trump/trumps-talk-preexisting-conditions-doesnt-match-hi/,Donald Trump,"May 9, 2019","May 16, 2019",FALSE
1825,1826,"Says ""Nicolás Maduro is carrying out a genocide on his people.""",https://www.politifact.com/factchecks/2019/may/16/rick-scott/problem-using-word-genocide-describe-venezuela/,Rick Scott,"May 13, 2019","May 16, 2019",FALSE
1830,1831,An app called Talking Angela asks children personal questions and takes their photo.,https://www.politifact.com/factchecks/2019/may/14/viral-image/no-talking-angela-app-isnt-secretly-taking-your-ch/,Viral image,"May 7, 2019","May 14, 2019",FALSE
1832,1833,"Tariffs are ""paid for mostly by China, by the way, not by us.""",https://www.politifact.com/factchecks/2019/may/14/donald-trump/does-china-mostly-pay-us-tariffs-rather-us-consume/,Donald Trump,"May 9, 2019","May 14, 2019",FALSE
1840,1841,"""West Virginia spends more tax dollars on public education than all but 13 other states and the District of Columbia.""",https://www.politifact.com/factchecks/2019/may/10/west-virginia-republican-party/does-west-virginia-rank-top-quarter-states-educati/,West Virginia Republican Party,"April 5, 2019","May 10, 2019",FALSE
1843,1844,"Says John F. Kennedy said, ""What if we go to heaven and we, all our lives, have treated the Negro as an inferior, and God is there, and we look up and He is not white? What then is our response?""",https://www.politifact.com/factchecks/2019/may/10/viral-image/rfk-not-jfk-wondered-whether-god-black/,Viral image,"May 6, 2019","May 10, 2019",FALSE
1847,1848,"Quotes Joe Biden as saying ""no ordinary American cares about constitutional rights.""",https://www.politifact.com/factchecks/2019/may/10/viral-image/joe-biden-never-said-no-ordinary-american-cares-ab/,Viral image,"May 8, 2019","May 10, 2019",FALSE
1863,1864,"""I was always labeled as one of the most liberal members of the United States Congress.""",https://www.politifact.com/factchecks/2019/may/06/joe-biden/joe-biden-claims-he-was-staunch-liberal-senate-he-/,Joe Biden,"May 1, 2019","May 6, 2019",FALSE
1868,1869,Photo shows a sea of red-clad education advocates covering most of the Halifax Mall.,https://www.politifact.com/factchecks/2019/may/03/mark-jewell/nc-education-leader-tweets-doctored-rally-photo/,Mark Jewell,"May 1, 2019","May 3, 2019",FALSE
1869,1870,"Quotes President Jimmy Carter as saying ""If you don’t want your tax dollars to help the poor, then stop saying you want a country based on Christian values, because you don’t.""",https://www.politifact.com/factchecks/2019/may/02/facebook-posts/quote-about-tax-dollars-poor-and-christianity-was-/,Facebook posts,"May 1, 2019","May 2, 2019",FALSE
1870,1871,"""We suspended the (Foxconn) work around October, November last year because the weather there was snowy and icy cold.""",https://www.politifact.com/factchecks/2019/may/02/terry-gou/foxconn-chairman-terry-gou-says-extreme-weather-su/,Terry Gou,"May 1, 2019","May 2, 2019",FALSE
1959,1960,"""North Carolina last year was second in the nation in overdose deaths""",https://www.politifact.com/factchecks/2019/apr/11/harry-brown/nc-doesnt-have-second-most-drug-overdose-deaths/,Harry Brown,"April 9, 2019","April 11, 2019",FALSE
1966,1967,"The Southern strategy is a ""myth"" that ""never happened.""",https://www.politifact.com/factchecks/2019/apr/10/candace-owens/candace-owens-pants-fire-statement-southern-strate/,Candace Owens,"April 9, 2019","April 10, 2019",FALSE
1968,1969,"""Health and Human Services admits they have never conducted federally-required monitoring of vaccine safety for over 30 years.""",https://www.politifact.com/factchecks/2019/apr/10/viral-image/no-health-and-human-services-didnt-say-it-failed-m/,Viral image,"April 4, 2019","April 10, 2019",FALSE
1974,1975,"Says ""13,506 Marines have applied for White House duty"" since Trump’s inauguration. When Obama was president, ""no Marines volunteered"" but had to be ""assigned.""",https://www.politifact.com/factchecks/2019/apr/08/viral-image/no-13506-marines-have-not-volunteered-white-house-/,Viral image,"April 3, 2019","April 8, 2019",FALSE
1975,1976,"Says President Barack Obama once said,?The American dream is to be Donald Trump""""""",https://www.politifact.com/factchecks/2019/apr/08/facebook-posts/obama-never-said-american-dream-be-donald-trump/,Facebook posts,"April 2, 2019","April 8, 2019",FALSE
1977,1978,"Says President Donald Trump said asylum seekers ""aren't people. These are animals.""",https://www.politifact.com/factchecks/2019/apr/08/tweets/tweet-leaves-out-context-donald-trumps-animals-rem/,Tweets,"April 5, 2019","April 8, 2019",FALSE
1979,1980,"Says John F. Kennedy Jr. said, ""If my dear friend Donald Trump ever decided to sacrifice his fabulous billionaire lifestyle to become president he would be an unstoppable force for ultimate justice that Democrats and Republicans alike would celebrate.""",https://www.politifact.com/factchecks/2019/apr/08/viral-image/no-john-f-kennedy-jr-didnt-tout-donald-trump-presi/,Viral image,"April 1, 2019","April 8, 2019",FALSE
1980,1981,Photos related to gun violence in present-day United States and the Holocaust in Nazi Germany suggest that gun control laws created or exacerbated the genocide of Jews.,https://www.politifact.com/factchecks/2019/apr/08/viral-image/no-gun-control-regulation-nazi-germany-did-not-hel/,Viral image,"April 1, 2019","April 8, 2019",FALSE
1998,1999,"""Puerto Rico got 91 Billion Dollars for the hurricane, more money than has ever been gotten for a hurricane before.""",https://www.politifact.com/factchecks/2019/apr/03/donald-trump/trumps-false-tweet-puerto-rico-got-91-billion-hurr/,Donald Trump,"April 2, 2019","April 3, 2019",FALSE
2001,2002,"""Hackers are posting sexual videos and pictures on your (Facebook) walls! You don’t see them, but your friends do, then it seems as if you posted it.""",https://www.politifact.com/factchecks/2019/apr/03/facebook-posts/no-hackers-arent-posting-sexual-videos-pictures/,Facebook posts,"April 2, 2019","April 3, 2019",FALSE
2029,2030,"Says Trump administration is ""raiding money"" from military service member pensions to pay for the border wall.",https://www.politifact.com/factchecks/2019/mar/28/kamala-harris/kamala-harris-wrong-trump-isnt-raiding-money-milit/,Kamala Harris,"March 8, 2019","March 28, 2019",FALSE
2091,2092,"Says HR 1 would ""legalize"" the kind of fraud found in North Carolina",https://www.politifact.com/factchecks/2019/mar/13/dan-crenshaw/crenshaw-falsely-says-hr1-would-legalize-type-elec/,Dan Crenshaw,"March 9, 2019","March 13, 2019",FALSE
2095,2096,"Says 228 House Democrats voted ""to allow illegal aliens to have right to vote""",https://www.politifact.com/factchecks/2019/mar/13/facebook-posts/no-house-democrats-did-vote-allow-noncitizens-vote/,Facebook posts,"March 9, 2019","March 13, 2019",FALSE
2099,2100,"""At $93 trillion, the Green New Deal would cost more than the entire recorded spending of the U.S. since the Constitution went into effect in 1789.""",https://www.politifact.com/factchecks/2019/mar/12/joni-ernst/joni-ernst-says-green-new-deal-would-cost-93-trill/,Joni Ernst,"March 6, 2019","March 12, 2019",FALSE
2100,2101,"Says Sinclair Lewis said, ""When fascism comes to America, it will be wrapped in the flag and carrying a cross.""",https://www.politifact.com/factchecks/2019/mar/12/viral-image/sinclair-lewis-might-have-liked-quote-about-fascis/,Viral image,"March 5, 2019","March 12, 2019",FALSE
2112,2113,"Says Winston Churchill said, ""When you’re 20, you care what everyone thinks, when you’re 40 you stop caring what everyone thinks, when you’re 60, you realize no one was ever thinking about you in the first place.""",https://www.politifact.com/factchecks/2019/mar/08/viral-image/no-winston-churchill-didnt-say-quote-about-age/,Viral image,"March 6, 2019","March 8, 2019",FALSE
2130,2131,"Says Bernie Sanders ""did not mention race or gender until 23 minutes into this speech"" announcing his 2023 presidential run.",https://www.politifact.com/factchecks/2019/mar/05/zerlina-maxwell/was-bernie-sanders-mute-race-gender-top-his-2023-k/,Zerlina Maxwell,"March 2, 2019","March 5, 2019",FALSE
2558,2559,"""Cancer institute finally admits marijuana kills cancer.""",https://www.politifact.com/factchecks/2018/oct/30/blog-posting/no-national-cancer-institute-does-not-named-mariju/,Bloggers,"July 10, 2018","October 30, 2018",FALSE
2827,2828,"""It is only under President Trump that we have become the largest producer of oil and gas resources.""",https://www.politifact.com/factchecks/2018/sep/11/corey-stewart/corey-stewart-wrongly-says-trump-made-us-top-oil-a/,Corey Stewart,"July 21, 2018","September 11, 2018",FALSE
2913,2914,"Says the Trump administration ""has banned the CDC even using the word ‘transgender.?""",https://www.politifact.com/factchecks/2018/aug/17/tammy-baldwin/sen-tammy-baldwins-claim-about-trump-administratio/,Tammy Baldwin,"June 26, 2018","August 17, 2018",FALSE
2928,2929,"China has ""not acted so well with our elections. They’ve tampered with our elections quite a bit.""",https://www.politifact.com/factchecks/2018/aug/14/jeff-denham/no-evidence-back-denhams-claim-china-tampered-us-e/,Jeff Denham,"July 24, 2018","August 14, 2018",FALSE
2945,2946,"""I have always been there with"" Donald Trump.",https://www.politifact.com/factchecks/2018/aug/08/leah-vukmir/leah-vukmir-supported-donald-trump-after-he-won-pr/,Leah Vukmir,"July 31, 2018","August 8, 2018",FALSE
2955,2956,"""Since Scott Walker has been our governor, we’ve gone from 50 percent state funding for the"" University of Wisconsin System ""to 15 percent.""",https://www.politifact.com/factchecks/2018/aug/06/tony-evers/tony-evers-figures-are-wrong-attack-scott-walker-o/,Tony Evers,"July 22, 2018","August 6, 2018",FALSE
2957,2958,"""James Clapper Flips On Live TV, Admits Obama Behind Entire Russia Witch Hunt! (Video)""",https://www.politifact.com/factchecks/2018/aug/06/americanjournalreviewcom/article-wrong-clapper-said-obama-behind-trump-russ/,AmericanJournalReview.com,"July 20, 2018","August 6, 2018",FALSE
2959,2960,"""We have the most educated ?workforce in the entire nation.""",https://www.politifact.com/factchecks/2018/aug/05/jb-pritzker/pritzker-called-illinois-workforce-nations-most-ed/,JB Pritzker,"July 31, 2018","August 5, 2018",FALSE
2967,2968,"""U.S. Steel just announced that they are building six new steel mills.""",https://www.politifact.com/factchecks/2018/aug/02/donald-trump/us-steel-not-opening-six-new-mills-donald-trump/,Donald Trump,"July 31, 2018","August 2, 2018",FALSE
2971,2972,"""Just last year we gave the military a $700 billion budget increase, which they didn’t even ask for.""",https://www.politifact.com/factchecks/2018/aug/01/alexandria-ocasio-cortez/alexandria-ocasio-cortez-defense-budget/,Alexandria Ocasio-Cortez,"July 26, 2018","August 1, 2018",FALSE
2972,2973,"""Revealed: UN plan to flood America with 600 million migrants.""",https://www.politifact.com/factchecks/2018/aug/01/infowars/misleading-infowars-story-says-un-plans-flood-amer/,Infowars,"July 24, 2018","August 1, 2018",FALSE
2982,2983,"""Even the CBO numbers show now that the entire $1.5 trillion tax cut is virtually paid for by higher revenues and better nominal GDP.""",https://www.politifact.com/factchecks/2018/jul/31/larry-kudlow/wh-economic-chief-kudlow-wrongly-says-cbo-agrees-t/,Larry Kudlow,"July 29, 2018","July 31, 2018",FALSE
2984,2985,"""Wow, highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan.""",https://www.politifact.com/factchecks/2018/jul/30/donald-trump/has-donald-trump-had-highest-poll-numbers-any-gop-/,Donald Trump,"July 29, 2018","July 30, 2018",FALSE
2985,2986,"Says he’s been Wisconsin secretary of state ""around 25 years.""",https://www.politifact.com/factchecks/2018/jul/30/doug-la-follette/doug-la-follette-says-hes-been-wisconsin-secretary/,Doug La Follette,"July 18, 2018","July 30, 2018",FALSE
2988,2989,"Says Pete Gallego canceled a ""planned meeting with the families of Sandy Hook victims.""",https://www.politifact.com/factchecks/2018/jul/27/roland-gutierrez/roland-gutierrez-pete-gallego-canceled-Sandy-Hook-/,Roland Gutierrez,"July 18, 2018","July 27, 2018",FALSE
2998,2999,"""I’m the first Democrat to ever lead Scott Walker in an election year.""",https://www.politifact.com/factchecks/2018/jul/26/tony-evers/evers-boast-beating-walker-poll-short-finish-line/,Tony Evers,"June 27, 2018","July 26, 2018",FALSE
3002,3003,"Says Beto O’Rourke is ""the only candidate to the U.S. Senate to call for"" impeaching President Donald Trump.",https://www.politifact.com/factchecks/2018/jul/25/ted-cruz/beto-orourke-only-senate-candidate-call-donald-tru/,Ted Cruz,"July 17, 2018","July 25, 2018",FALSE
3003,3004,ABC News recently banned reporters from wearing American flag lapel pins on air.,https://www.politifact.com/factchecks/2018/jul/25/blog-posting/no-abc-news-did-not-recently-ban-american-flag-pin/,Bloggers,"July 24, 2018","July 25, 2018",FALSE
3006,3007,"Says Deputy Attorney General Rod Rosenstein announced in February that ""the Russia collusion investigation is over.""",https://www.politifact.com/factchecks/2018/jul/25/jeanine-pirro/jeanine-pirros-new-book-falsely-declares-russia-in/,Jeanine Pirro,"July 17, 2018","July 25, 2018",FALSE
3009,3010,"Says Congressman Tom McClintock, R-Calif., ""has authored three laws since he’s been in office; two renamed post offices.""",https://www.politifact.com/factchecks/2018/jul/24/jessica-morse/has-republican-congressman-tom-mcclintock-authored/,Jessica Morse,"July 19, 2018","July 24, 2018",FALSE
3012,3013,Says FBI agent Peter Strzok’s hearing confirmed Republican Congressman Jim Jordan’s theory about how the Justice Department got the Steele dossier.,https://www.politifact.com/factchecks/2018/jul/24/hugh-hewitt/hugh-hewitt-floats-unproven-theory-about-steele-do/,Hugh Hewitt,"July 15, 2018","July 24, 2018",FALSE
